ID,Age,Gender
00009140,21,M
00053961,23,M
00026919,27,M
00042998,32,M
00069465,32,F
00069432,22,F
00073170,14,M
00089024,49,F
00042482,49,F
00083738,20,F
00071094,6,F
00024580,9,M
00076363,12,M
00020017,8,F
00057481,52,F
00040811,39,F
00005753,41,F
00085736,12,F
00054162,44,F
00075532,40,M
00000843,45,M
00049207,31,M
00044977,27,F
00069365,44,F
00062514,32,F
00046809,12,M
00080083,19,F
00028145,36,M
00071659,40,M
00062194,21,F
00067730,36,F
00087337,10,F
00085030,7,M
00046299,24,M
00036206,9,F
00037555,27,F
00023587,8,F
00022183,14,F
00091870,34,M
00029115,44,M
00030119,30,M
00076880,18,F
00023412,36,F
00046784,32,M
00033460,41,M
00094619,26,F
00045022,40,F
00074736,14,M
00085430,25,M
00070911,37,M
00003519,17,F
00084529,23,F
00025549,49,M
00087484,30,M
00036122,22,F
00039599,15,M
00064459,42,M
00090671,38,F
00064452,39,F
00030618,68,F
00036196,24,F
00092883,48,M
00078698,7,F
00019234,11,F
00004192,24,F
00078923,20,F
00073423,58,M
00084602,48,F
00051819,16,F
00091897,13,M
00006456,45,F
00077826,16,M
00051184,40,F
00092276,14,F
00002708,6,M
00065165,12,M
00043845,43,F
00072971,34,F
00073001,15,F
00074343,34,M
00069006,50,M
00025701,5,M
00025885,24,F
00055249,24,F
00084388,25,F
00094169,38,F
00038821,52,F
00015142,31,M
00017591,48,M
00050626,12,M
00018785,21,F
00078633,17,M
00044367,24,M
00005487,26,M
00008811,21,M
00089962,14,M
00017238,20,M
00050796,51,M
00068146,26,M
00044721,17,M
00064367,18,F
00093040,10,F
00034888,9,M
00043284,14,F
00079027,24,M
00049961,20,F
00080735,60,F
00077223,36,M
00055491,43,F
00006334,16,M
00051765,65,F
00025264,7,F
00074917,41,M
00093121,40,F
00032469,7,M
00055643,13,M
00085383,14,M
00093851,15,F
00048687,26,M
00091444,14,F
00016281,41,F
00093336,11,M
00034709,48,M
00048351,26,M
00084228,40,M
00017492,9,F
00071327,53,F
00057735,17,F
00076754,30,F
00021487,20,F
00037502,36,F
00071563,18,F
00081045,25,F
00015316,34,F
00056280,20,F
00003561,22,F
00040776,46,M
00061058,12,M
00082738,35,M
00073946,24,F
00067846,12,M
00028400,18,M
00033051,21,F
00045496,30,F
00076256,6,F
00008625,27,M
00076552,34,M
00039438,8,F
00045795,8,M
00005163,8,M
00005050,48,F
00032669,19,M
00024987,20,M
00067016,8,F
00088778,13,M
00014634,9,F
00092683,9,M
00053005,32,F
00060701,29,M
00019332,51,M
00085867,45,M
00035679,23,M
00032815,39,F
00090477,23,F
00061011,32,F
00084651,31,M
00052053,20,F
00066164,25,F
00054543,12,F
00040278,6,F
00040783,33,M
00080796,10,F
00094356,33,M
00020069,28,F
00001978,11,F
00047038,42,F
00083906,45,M
00026349,36,F
00032369,25,M
00043865,59,F
00025535,40,M
00069148,7,F
00079144,8,F
00063893,20,F
00018879,21,M
00071089,53,M
00094515,24,F
00055360,28,F
00089173,40,F
00030367,48,M
00039261,42,F
00026766,43,M
00080641,67,F
00031892,24,M
00053802,13,F
00047918,11,M
00037484,43,M
00000161,44,F
00054099,55,M
00047126,44,F
00053541,45,M
00090506,26,M
00045469,54,M
00023043,40,F
00071043,33,M
00033123,15,F
00071628,5,M
00059454,28,F
00064883,24,M
00014506,15,M
00038187,70,F
00071295,6,F
00054819,16,F
00006185,26,F
00089567,58,F
00022964,8,F
00030184,23,F
00036135,11,F
00014957,5,M
00049308,16,F
00094985,46,F
00083555,28,F
00073460,14,M
00040390,49,M
00005404,9,F
00075460,55,M
00083275,42,F
00049529,6,F
00041364,43,M
00061912,16,F
00080330,35,M
00027258,48,F
00094897,49,M
00078380,7,F
00070914,10,F
00030924,11,M
00086682,30,M
00021792,21,F
00090957,32,M
00092718,42,F
00094691,33,M
00048764,8,M
00000969,52,M
00004480,22,F
00091238,30,F
00070662,8,F
00050316,49,M
00045614,25,F
00022758,11,F
00025930,29,M
00081042,10,M
00093941,64,F
00020778,8,M
00052713,24,M
00079688,27,F
00085825,29,F
00051523,12,F
00040394,40,M
00054292,26,F
00022381,11,M
00092547,45,M
00004290,12,F
00088906,47,F
00018406,7,F
00016315,15,F
00016889,5,F
00001328,39,M
00073785,31,F
00084868,41,F
00084032,40,M
00064515,34,M
00031571,27,M
00020910,51,M
00058068,50,M
00087513,15,M
00057721,17,F
00086525,16,F
00080922,15,F
00068072,10,F
00029007,41,F
00086375,24,F
00018273,10,M
00024242,35,M
00075752,23,M
00092038,19,F
00059310,11,F
00040522,52,M
00087874,40,M
00001830,22,F
00088043,15,F
00080167,51,M
00085637,14,F
00052762,10,M
00032442,43,F
00083837,14,M
00087381,11,M
00052794,20,F
00064193,53,M
00056655,35,F
00065301,35,M
00020588,71,M
00070666,15,M
00039197,28,F
00068851,36,M
00048521,46,F
00040902,37,F
00077363,44,F
00007854,46,F
00077660,24,M
00075444,38,M
00093624,14,F
00044867,23,M
00032881,10,M
00036671,66,M
00072429,8,M
00068786,14,M
00049187,34,F
00014283,74,M
00007162,17,M
00084507,27,F
00026640,10,M
00054779,43,F
00029289,8,F
00041362,26,F
00009573,40,M
00022853,11,F
00000186,4,F
00028366,21,F
00058726,21,M
00040877,40,M
00050461,12,M
00028533,22,F
00067031,7,M
00061931,25,M
00009503,16,F
00090657,22,F
00055870,9,M
00001434,46,F
00036225,18,F
00046731,45,F
00039525,31,F
00038008,48,F
00055165,41,F
00052532,55,F
00023983,12,M
00030843,23,F
00091091,24,F
00006960,7,M
00028588,8,M
00002529,48,F
00008450,6,F
00068771,38,F
00082542,32,M
00021938,33,M
00014720,9,F
00008518,7,M
00081647,42,F
00044989,5,M
00066782,45,F
00067635,40,F
00069677,13,M
00032395,42,F
00088767,47,M
00031608,21,F
00030118,27,F
00022476,24,M
00076094,18,M
00073778,20,F
00049191,7,F
00038949,44,M
00059025,20,F
00004326,10,M
00091487,38,M
00077538,6,M
00067487,22,M
00026018,55,F
00080382,44,M
00049835,8,M
00084603,41,M
00080317,9,M
00039854,48,F
00009331,6,M
00083663,24,M
00002712,32,F
00087463,14,F
00070949,8,M
00071187,4,M
00008359,21,F
00023321,48,M
00027665,27,F
00064506,18,M
00020108,12,M
00086405,58,M
00031011,12,M
00059839,38,F
00093375,45,F
00024734,42,F
00082059,30,M
00004034,41,M
00016428,22,M
00088577,46,F
00053358,25,M
00027590,38,M
00060667,20,M
00073856,32,M
00024208,52,M
00044356,17,F
00084681,34,M
00017169,12,M
00050452,49,F
00067163,11,F
00025164,7,M
00068217,13,F
00089235,26,M
00033701,61,M
00022997,39,M
00094816,75,F
00078521,43,F
00031102,23,M
00004324,12,F
00068671,37,F
00073082,29,M
00090469,25,M
00035714,24,M
00020209,34,F
00026855,37,F
00018258,8,M
00005234,18,F
00070040,68,M
00072870,33,M
00048753,3,M
00047833,8,F
00023589,46,F
00052756,18,F
00090557,36,F
00051692,14,F
00006317,52,F
00094434,32,M
00094510,45,M
00082978,5,M
00090112,30,F
00067454,9,F
00000516,25,M
00026462,35,F
00003790,12,F
00077775,3,M
00068409,34,F
00069583,40,F
00023536,40,F
00018964,22,F
00046334,19,F
00052352,40,M
00048329,20,M
00027935,39,M
00035720,32,F
00037320,29,M
00079798,12,M
00024092,47,F
00047136,31,F
00072325,8,M
00067577,20,M
00090411,28,F
00006535,45,F
00083044,10,M
00061028,26,M
00067409,31,F
00004247,12,F
00067526,45,F
00072076,45,M
00058639,40,M
00032968,42,F
00075058,14,F
00093395,71,F
00070438,44,F
00020857,23,F
00061340,22,F
00087523,13,M
00024441,42,F
00089388,44,F
00043948,20,F
00044661,14,F
00081105,24,F
00063753,35,M
00039131,30,M
00047410,49,F
00066897,23,F
00066103,7,M
00046719,52,M
00089837,38,F
00061428,24,M
00017025,42,M
00053115,28,F
00024869,38,F
00030434,14,M
00066579,42,M
00017165,20,F
00054387,30,M
00047539,55,F
00051942,8,F
00080442,20,M
00092127,41,F
00067950,13,F
00044966,24,F
00046403,30,M
00021366,27,F
00023180,10,M
00000761,21,F
00071827,44,F
00058798,46,F
00005368,22,F
00047276,44,F
00021061,21,M
00014839,15,M
00007909,17,F
00025888,23,F
00071904,27,F
00038274,15,M
00001476,28,M
00063143,18,F
00071498,18,M
00081183,31,M
00035868,9,M
00059807,12,F
00068567,41,F
00072952,15,F
00023044,21,F
00091042,37,M
00060887,32,F
00094017,10,F
00001877,52,M
00021857,56,M
00014278,52,F
00047762,7,M
00044736,17,F
00077096,23,M
00050408,14,M
00052816,8,M
00078989,31,M
00062235,22,M
00052671,7,F
00007251,21,F
00032221,35,M
00002141,5,M
00038909,11,F
00088558,11,M
00022088,24,M
00046138,13,M
00094768,30,M
00063159,29,M
00005153,11,F
00061551,12,M
00074851,25,F
00027630,11,M
00042997,27,M
00026156,15,M
00076708,15,F
00030872,42,M
00020634,21,M
00072820,29,M
00017819,46,F
00023555,42,M
00044464,42,M
00045622,6,F
00023373,12,F
00030127,23,M
00041401,46,F
00081287,15,F
00033019,13,F
00092274,15,F
00089029,27,M
00075383,15,M
00074730,28,F
00005573,16,M
00090875,46,F
00048089,58,M
00024645,13,M
00057424,23,F
00026828,24,F
00005711,38,F
00081578,36,F
00025147,52,F
00002694,8,M
00060995,10,M
00093159,22,F
00092578,52,M
00043717,25,F
00051170,14,F
00058454,59,F
00057806,32,F
00064601,46,F
00040587,35,F
00077523,25,F
00085996,15,F
00084036,48,M
00026807,32,M
00083345,21,M
00027658,30,M
00077357,7,F
00002013,11,F
00049038,55,F
00083783,14,F
00050860,31,M
00027362,9,M
00080671,26,F
00087801,44,F
00056825,8,F
00073151,14,F
00034408,10,F
00069829,15,F
00057480,22,M
00024976,22,F
00040912,6,F
00014586,5,F
00047759,29,F
00044017,22,M
00001722,42,M
00005695,49,M
00085150,38,F
00057228,18,F
00093522,19,F
00086736,25,M
00076553,23,M
00066001,49,M
00041508,12,M
00066121,10,M
00025799,8,F
00047090,45,F
00094879,45,F
00023060,16,F
00067565,27,F
00076185,27,M
00068813,12,M
00078241,36,M
00030240,6,F
00075062,14,M
00049915,44,M
00076633,21,M
00037925,46,F
00004133,12,F
00089262,36,F
00051111,46,F
00008830,7,M
00041253,35,F
00021830,57,F
00064758,44,M
00077825,8,F
00041338,6,F
00053476,20,M
00014824,9,F
00041699,13,F
00083925,2,F
00062707,22,F
00005756,4,M
00001012,23,M
00033520,16,F
00090944,45,M
00050964,30,F
00085884,56,M
00055275,24,F
00077657,20,F
00058370,12,M
00067939,30,F
00018041,5,F
00035605,41,F
00018056,38,M
00001592,42,M
00034057,38,F
00020220,41,M
00054567,23,M
00031767,15,M
00078657,23,M
00014066,36,M
00064712,22,M
00091400,36,F
00054660,67,M
00042192,28,M
00041167,12,M
00064575,14,M
00043613,22,M
00051180,5,F
00054856,13,F
00019918,8,M
00067832,32,F
00070232,8,F
00072823,55,M
00054335,20,F
00072448,25,F
00072054,20,F
00089073,22,F
00036487,9,F
00018332,11,F
00076766,25,M
00076433,14,M
00015418,2,M
00020076,7,M
00028237,13,M
00041435,14,M
00036514,24,F
00028223,50,M
00028017,61,F
00014856,27,F
00067155,24,F
00066591,36,M
00073638,30,M
00059024,29,M
00076903,44,M
00049764,26,M
00052065,9,F
00022180,13,F
00074680,14,M
00059471,5,M
00029853,41,M
00068234,24,M
00031495,12,M
00030884,22,F
00051182,8,F
00078709,27,M
00043941,53,F
00084760,26,F
00021730,32,F
00083203,51,M
00062844,22,M
00049255,6,M
00089298,15,F
00042243,30,M
00080821,12,M
00001766,71,M
00035259,16,F
00088197,14,M
00051447,50,M
00057698,36,F
00047129,16,M
00042121,35,F
00065308,27,M
00042417,6,F
00062623,26,M
00043618,48,M
00069715,8,F
00060524,15,F
00057094,15,F
00056590,12,M
00080008,43,F
00067762,41,M
00042755,22,F
00026486,39,F
00055948,8,M
00060327,40,M
00021029,11,M
00030666,36,F
00037636,18,F
00041840,11,F
00039331,8,F
00052454,42,M
00063039,28,F
00078794,27,M
00031068,14,F
00073804,7,M
00077545,13,F
00079109,9,M
00082537,27,M
00076533,16,F
00047474,13,F
00082218,33,F
00072088,32,M
00028090,29,M
00016468,28,F
00023697,5,M
00042432,4,F
00014655,39,M
00071842,28,F
00041888,17,F
00024023,11,F
00049228,13,F
00056740,65,M
00059101,39,F
00030394,8,F
00064549,34,M
00050842,10,M
00052559,39,F
00028476,30,M
00034660,10,F
00003245,6,M
00028652,39,F
00039671,21,M
00043507,6,M
00070649,6,M
00068621,8,F
00003076,12,F
00074566,32,M
00027971,42,M
00002350,9,F
00017588,45,M
00081355,30,M
00084315,65,F
00055685,41,F
00093278,5,F
00057411,26,M
00070191,45,F
00092175,25,M
00065780,39,F
00082538,24,F
00079565,10,M
00077485,40,M
00036253,12,M
00080985,36,M
00029757,46,F
00040948,27,F
00022259,28,F
00068722,4,M
00078398,8,F
00020757,24,F
00031514,11,F
00090013,31,F
00015885,26,F
00078965,44,M
00042343,6,M
00066114,4,M
00076274,35,M
00045898,10,M
00065072,16,F
00051200,21,M
00063699,22,F
00015105,23,M
00078119,21,M
00064586,22,F
00014373,20,F
00074142,22,M
00021926,38,F
00076982,17,M
00092639,24,M
00004633,7,M
00025045,21,M
00020116,23,F
00057900,27,M
00083284,9,M
00048030,12,F
00050430,48,M
00053740,20,F
00058764,40,M
00001765,26,M
00043876,5,F
00092059,11,F
00074777,40,M
00060249,21,M
00064535,4,M
00045854,12,M
00058575,51,M
00060514,20,F
00001456,48,F
00068447,33,F
00077921,23,F
00037315,21,M
00008486,6,F
00093402,20,F
00025941,8,M
00075719,10,F
00003809,37,F
00075417,16,F
00072803,25,F
00088955,6,F
00001341,7,M
00090441,24,F
00088070,14,M
00030627,44,M
00037584,4,M
00044038,70,M
00064177,29,M
00063933,13,M
00045498,16,M
00094832,39,M
00067687,11,F
00021268,6,F
00067568,28,M
00088662,22,F
00092893,11,M
00084702,22,M
00023370,33,F
00053497,37,M
00075513,12,F
00070813,18,F
00069437,43,M
00073243,13,M
00052994,17,F
00043391,23,M
00021523,28,F
00068462,43,M
00031381,27,M
00065488,36,F
00071278,34,M
00029622,44,M
00015517,11,M
00039653,38,F
00021784,32,F
00003207,18,M
00075726,9,F
00004337,7,F
00015063,10,F
00064490,26,F
00075155,25,F
00045268,41,F
00075741,23,F
00017373,6,M
00083318,47,M
00029771,45,F
00063965,42,F
00061918,11,F
00079910,10,M
00034357,56,F
00001208,25,M
00044854,4,M
00065107,9,M
00044911,48,M
00079906,52,M
00064659,22,M
00001798,38,F
00015372,29,F
00080140,32,F
00083420,22,M
00088629,24,M
00006294,32,F
00093542,33,M
00047644,45,F
00021173,62,F
00071726,46,F
00032294,50,M
00051032,37,F
00065816,27,F
00088167,25,F
00082882,69,F
00049176,33,M
00032236,11,M
00022233,28,F
00016369,10,F
00084111,14,F
00001486,39,F
00009659,7,M
00073495,14,M
00064238,22,M
00039969,22,F
00021750,44,M
00076959,45,M
00080584,20,F
00058212,32,F
00036287,46,F
00071309,8,F
00066703,47,F
00082764,28,M
00022648,20,M
00080146,22,M
00076123,41,M
00025710,26,F
00029760,30,M
00083907,14,M
00000716,31,M
00017950,26,F
00048664,9,M
00021194,31,M
00039597,11,F
00069900,41,M
00076887,41,M
00017525,53,M
00049390,32,F
00094114,5,M
00025919,24,F
00094327,9,F
00065891,22,F
00030072,17,F
00057724,9,F
00059649,50,M
00079963,43,F
00039540,40,M
00019482,24,M
00052170,36,F
00048863,8,M
00030880,9,F
00049325,30,M
00060082,17,M
00091775,71,M
00059754,12,M
00078836,46,M
00047247,7,F
00009778,44,F
00068124,22,F
00047487,16,M
00066174,46,M
00085467,13,M
00052489,6,F
00069171,47,M
00088164,28,M
00022315,44,F
00034337,43,F
00023284,28,M
00009384,9,F
00001532,53,M
00027282,33,M
00026877,22,F
00021770,44,M
00042494,45,M
00009640,37,M
00059611,8,M
00053955,11,M
00028982,40,F
00036577,42,F
00078580,25,F
00036381,61,F
00077559,26,M
00005317,8,F
00058116,12,F
00087058,38,M
00018486,44,F
00058745,44,F
00047266,22,M
00053775,7,F
00073995,25,M
00045195,7,M
00083638,11,M
00000264,24,F
00029020,9,F
00058414,50,F
00022450,21,F
00022296,12,M
00035181,15,F
00045289,46,F
00050852,18,F
00082640,10,M
00064726,22,M
00092452,33,M
00018031,6,F
00078823,31,F
00090465,7,M
00040008,12,F
00079476,30,M
00074129,11,F
00006857,9,M
00017877,18,F
00004851,40,M
00066010,52,M
00023019,40,F
00031663,33,F
00015161,25,M
00014948,7,M
00082512,60,F
00091085,21,F
00051036,26,M
00048122,19,F
00073189,38,M
00019262,31,M
00014444,46,F
00016974,42,M
00009205,27,M
00091304,14,F
00046287,7,M
00091692,23,F
00057683,19,M
00030149,63,M
00092352,22,M
00079940,24,F
00068398,8,F
00020002,38,M
00033625,16,M
00080386,10,F
00057957,68,F
00090491,24,M
00054838,16,F
00086216,16,M
00002367,38,F
00092168,13,M
00022241,23,M
00027370,41,F
00007886,16,F
00084225,21,F
00085756,15,M
00089203,26,M
00086296,36,M
00051875,12,F
00051877,11,F
00052251,8,M
00063962,12,F
00001579,33,F
00082524,26,F
00048295,44,M
00083035,42,F
00020411,45,M
00065201,47,F
00074652,15,F
00094061,46,M
00049151,40,F
00037915,38,F
00088326,22,M
00022878,18,F
00083089,23,F
00030075,24,M
00062298,48,F
00048777,55,F
00059497,26,F
00091493,18,M
00004306,10,F
00044802,29,M
00021915,21,F
00040486,11,M
00056674,6,M
00034262,48,F
00004608,15,M
00017677,39,M
00031741,29,F
00000329,75,M
00015307,63,F
00089528,23,M
00040658,10,F
00003532,41,M
00043868,8,M
00026107,38,M
00057562,7,F
00009929,48,F
00063367,37,F
00082632,14,F
00094181,10,M
00020223,33,F
00090617,6,M
00032495,11,F
00033724,7,M
00028421,8,M
00038538,11,M
00005255,7,F
00027220,18,F
00046603,38,F
00045097,48,M
00041244,21,F
00078573,50,F
00029226,7,M
00025320,28,M
00042171,49,F
00092843,37,M
00058297,32,M
00067690,20,F
00040406,32,M
00038675,40,F
00027141,20,M
00056746,40,M
00080932,15,F
00006723,70,M
00085487,39,F
00031060,52,F
00048357,22,F
00061442,46,M
00083791,14,F
00082741,43,F
00072599,6,F
00001933,8,M
00023031,18,M
00060292,8,M
00014237,13,F
00038889,10,F
00063208,17,F
00054474,71,M
00084701,28,M
00066709,22,F
00015420,8,F
00014272,21,F
00007397,21,F
00071573,18,F
00025075,22,F
00084436,35,M
00078217,9,F
00066137,39,F
00019284,38,M
00075046,25,F
00031170,34,F
00004738,45,F
00023448,9,F
00093356,61,F
00077769,42,F
00075678,20,F
00073130,44,F
00043597,26,F
00014123,40,F
00035850,33,F
00001356,27,M
00095035,29,M
00000979,22,F
00058366,12,M
00036153,23,F
00037852,9,M
00073113,41,M
00005248,17,F
00065670,5,F
00028296,12,F
00024730,13,M
00081967,33,F
00029792,47,M
00022956,8,F
00018506,69,M
00040063,22,M
00003924,37,M
00001022,28,M
00053469,22,M
00027554,46,M
00080611,45,F
00081968,35,M
00091125,11,M
00071642,40,M
00029725,4,M
00032005,14,M
00045851,38,M
00056339,46,F
00030172,13,F
00033610,14,M
00072224,20,F
00070021,53,M
00033785,39,M
00043345,27,M
00051937,6,F
00015471,39,F
00047166,30,M
00081994,14,M
00094947,33,M
00001807,24,F
00084473,45,F
00008913,27,F
00060791,25,F
00023541,11,F
00004341,7,F
00079485,28,M
00036873,18,M
00089780,14,F
00085034,8,F
00055009,11,F
00051759,65,F
00064645,38,F
00063631,6,F
00080764,50,F
00070688,10,M
00052686,21,M
00033772,43,F
00042700,21,F
00077386,18,M
00088653,25,F
00080047,6,F
00083220,35,M
00041903,68,F
00040137,48,F
00029855,19,F
00053035,41,M
00069197,7,M
00080643,37,F
00065351,39,F
00049744,21,F
00006582,11,M
00036997,53,M
00054402,57,M
00071214,27,F
00088939,59,F
00018419,42,F
00081879,23,F
00040962,32,M
00014522,10,M
00015232,34,M
00090915,67,M
00079761,29,F
00006513,15,M
00083436,14,M
00091552,6,M
00035008,7,F
00076390,22,M
00074678,14,F
00044656,22,M
00029081,22,M
00025163,6,M
00019688,23,M
00052281,41,M
00079304,42,F
00044984,39,F
00055444,44,F
00050069,8,F
00001729,8,M
00046677,21,F
00047741,13,F
00040448,16,M
00045006,39,M
00006262,9,F
00061217,13,F
00061426,21,M
00047646,49,M
00046527,12,F
00034765,5,F
00073177,14,F
00075933,32,F
00000227,15,M
00021682,21,F
00075295,30,M
00073587,36,M
00015933,52,F
00040991,26,F
00092495,23,M
00003772,45,F
00094801,8,F
00046695,26,M
00079146,5,M
00069321,18,M
00076555,29,M
00056466,10,F
00001470,26,F
00086715,44,F
00072900,30,F
00072961,53,F
00005379,49,F
00035282,25,M
00083651,27,F
00090422,24,M
00030279,17,M
00060135,32,F
00081214,36,M
00052353,24,M
00070912,33,F
00057056,41,M
00023563,45,M
00022022,12,M
00045881,17,F
00080096,27,M
00023477,10,F
00094788,8,F
00045876,21,M
00031114,50,F
00064724,43,F
00040536,7,F
00059096,10,F
00057499,21,M
00091462,10,F
00017004,41,M
00060086,34,M
00005349,18,F
00045460,9,M
00080988,23,F
00002142,43,M
00086460,9,F
00001055,5,F
00018492,42,F
00073368,13,F
00033615,17,F
00080813,36,M
00054361,12,F
00045257,26,F
00005286,42,M
00046939,38,F
00074754,37,F
00001677,37,F
00041198,9,F
00015268,20,M
00033206,33,F
00020315,20,F
00046709,28,F
00060507,20,M
00041104,9,M
00051490,11,F
00004708,25,M
00029690,8,F
00033022,22,M
00048118,49,M
00002679,23,F
00055232,24,M
00039199,26,F
00018075,13,F
00031857,16,F
00004187,49,F
00086484,5,F
00057135,48,F
00086922,19,M
00050549,14,M
00065905,29,F
00047389,13,M
00068824,10,M
00031407,21,F
00072518,11,M
00050266,28,F
00001140,44,F
00067673,47,M
00003676,46,F
00030765,7,M
00080956,28,M
00014836,12,F
00049759,51,M
00058634,6,F
00069535,12,F
00080132,24,F
00082865,68,M
00083546,80,M
00048208,46,M
00061747,38,M
00026863,29,F
00072372,40,M
00044382,35,F
00045020,38,M
00002233,41,M
00020226,49,F
00009269,10,F
00031139,28,M
00052722,25,M
00037696,34,F
00071831,20,M
00039277,20,F
00040552,25,F
00022821,52,F
00063220,17,F
00009292,27,F
00091577,43,F
00014765,47,F
00038933,25,M
00043041,12,F
00080320,38,M
00087660,14,M
00035262,42,F
00063729,27,F
00089538,37,F
00066298,73,M
00029614,21,F
00041944,46,M
00023947,43,M
00041154,12,M
00053658,21,M
00009981,44,F
00006259,43,M
00055809,13,F
00047767,44,M
00078509,9,M
00064528,48,M
00006014,27,M
00023228,13,F
00092408,9,M
00043750,10,M
00039714,4,M
00014202,14,M
00039638,11,M
00034283,11,F
00084272,48,M
00073282,33,M
00077578,6,M
00081871,15,F
00058909,15,F
00081457,14,F
00027035,33,F
00025299,6,M
00065075,44,F
00041586,40,F
00015370,31,M
00061055,12,M
00042609,9,F
00094579,56,M
00088439,8,M
00009026,55,F
00073728,44,F
00063693,23,M
00018448,6,F
00082099,14,F
00063605,37,F
00069595,75,F
00060468,24,F
00045678,38,F
00024194,36,F
00027287,42,M
00045621,44,F
00026287,17,M
00086818,50,F
00072187,27,F
00033865,36,M
00001464,15,F
00037542,35,F
00076534,36,F
00063332,25,M
00067723,62,F
00082053,14,F
00001071,9,M
00010032,36,M
00042136,42,M
00001366,27,F
00018744,22,F
00052125,12,F
00067087,33,M
00014100,46,F
00044772,23,M
00003250,8,M
00009226,49,M
00074366,43,F
00058588,30,F
00069843,42,M
00017061,28,F
00003876,41,F
00060047,20,M
00090919,51,F
00092115,23,F
00042692,5,M
00068029,41,M
00061078,12,F
00032919,30,M
00066530,27,F
00083588,31,F
00025982,31,M
00052661,26,M
00066818,26,M
00031677,53,M
00031716,74,F
00018393,11,M
